6,2
45,5
2,0
3,0
3,0
5,0
11,2
2,0
36,5
5,1
3,0
22,6
4,1
7,2
3,0
2,0
6,2
3,0
2,0
2,0
6,0
20,5
5,1
3,0
2,0
15,0
2,1
70,11
6,0
2,0
3,3
8,1
5,0
2,0
2,0
5,0
9,1
6,0
5,2
4,2
10,1
9,2
4,3
446,68
2,0
4,2
4,1
3,0
4,3
15,0
4,1
3,0
3,0
3,0
3,0
3,0
2,0
6,0
3,0
90,5
10,1
2,0
4,0
9,1
3,0
4,0
4,2
2,0
19,2
7,0
4,1
35,1
7,1
3,0
8,0
13,0
55,7
4,1
7,0
7,7
3,0
3,0
25,0
7,1
12,1
43,3
3,0
8,0
9,0
4,1
15,0
4,1
7,0
13,1
17,0
7,0
7,0
6,2
2,0
6,1
5,0
8,2
11,2
35,7
18,4
10,0
6,1
13,0
5,0
18,4
86,24
10,3
4,1
7,0
23,2
14,1
6,0
12,1
27,6
14,4
26,4
4,1
20,3
45,9
16,5
100,10
21,5
26,3
24,9
14,3
9,2
5,0
18,2
81,13
17,3
2,1
6,3
9,1
4,1
7,4
16,5
14,2
15,5
10,1
7,3
59,7
5,0
51,4
3,0
9,1
17,4
6,0
8,2
13,0
3,1
23,2
10,3
187,13
7,0
4,0
7,1
11,1
16,3
17,2
7,3
15,2
3,0
291,30
5,0
9,0
13,1
5,0
4,2
9,0
27,2
12,1
4,1
12,0
13,1
8,1
4,0
7,1
3,0
4,1
4,1
49,4
15,0
11,0
7,1
12,1
13,4
12,6
11,2
6,2
7,1
19,4
12,1
9,1
9,1
21,2
21,3
55,4
5,1
19,2
37,4
30,6
5,2
11,3
11,1
11,3
11,0
5,0
7,0
61,9
13,0
5,0
11,0
8,2
6,0
4,1
12,2
6,0
7,1
13,2
10,2
7,2
4,2
3,0
16,2
4,0
4,0
10,1
18,1
5,0
6,2
6,0
6,0
8,0
14,3
119,20
19,1
10,0
7,0
4,0
6,0
9,2
3,0
24,4
4,0
4,0
3,0
6,0
3,0
5,1
3,0
10,3
12,1
3,0
480,88
2,0
3,1
2,0
7,0
4,0
5,1
7,1
6,2
3,1
15,0
8,0
8,1
3,0
6,0
2,0
8,1
9,1
7,0
16,2
14,2
4,1
6,1
5,1
7,1
31,3
48,4
9,0
5,2
2,0
11,3
2,0
3,0
6,0
4,1
2,0
14,2
4,0
19,3
6,3
5,1
5,1
10,0
2,0
4,2
6,1
6,3
3,2
7,4
7,1
352,47
25,1
3,0
3,1
11,1
6,1
12,2
7,0
12,0
7,0
16,1
9,6
12,0
66,11
4,1
11,3
7,1
7,1
30,4
9,0
5,0
7,1
7,0
6,2
2,0
17,1
6,0
15,0
5,0
5,1
4,0
12,1
18,2
7,0
2,0
3,0
2,0
3,0
2,0
3,1
2,0
3,0
20,1
2,0
10,2
2,0
2,1
7,0
5,2
4,1
3,1
3,2
2,0
3,1
3,0
7,0
3,0
10,1
7,0
5,1
145,16
7,1
5,0
5,1
9,0
7,1
10,1
5,1
7,0
4,0
8,2
2,0
8,2
6,1
15,3
223,21
3,1
5,1
5,0
15,1
4,0
36,4
6,0
7,1
5,1
8,0
6,0
10,0
8,0
6,1
10,1
4,0
20,0
11,3
4,0
7,1
9,0
11,1
27,1
6,0
5,2
8,4
9,1
6,1
10,2
8,1
61,0
8,0
32,5
4,0
6,1
12,0
13,1
10,1
7,2
10,0
7,0
2,0
5,0
139,17
5,1
5,1
5,0
37,6
39,6
40,3
5,1
4,0
22,4
16,1
8,3
3,0
12,0
46,7
147,19
3,0
4,1
7,2
6,0
48,8
8,0
41,5
15,1
9,2
5,1
6,1
5,0
5,1
2,0
9,3
3,0
13,1
4,0
3,0
7,1
6,2
3,0
3,0
9,2
9,2
3,0
1,0
106,10
245,44
2,0
3,0
5,4
3,0
2,0
4,0
2,1
2,1
1,0
1,1
14,3
1,0
3,3
4,0
191,20
4,1
2,0
1,0
10,1
4,0
19,5
5,0
20,1
5,2
3,0
1,0
8,0
2,1
1,0
3,0
2,0
7,1
5,1
5,1
187,22
5,0
23,4
13,3
4,2
33,7
5,2
2,1
4,0
3,2
3,0
11,0
9,0
2,0
4,0
53,4
2,0
5,1
3,0
5,0
7,2
2,0
4,0
3,0
2,0
1,0
3,0
21,0
155,22
5,0
19,1
5,0
2,0
3,0
5,0
9,0
10,1
2,0
13,0
2,0
2,0
3,0
2,0
9,1
5,0
6,0
4,0
5,0
2,0
2,0
231,32
6,1
5,0
5,0
3,0
4,1
8,1
6,1
15,6
4,1
2,0
8,1
4,1
4,1
9,1
3,0
2,0
4,0
8,1
278,26
3,0
6,1
2,0
14,0
5,0
7,0
16,0
2,0
2,0
10,0
3,0
3,0
10,0
46,7
9,4
1,0
4,0
45,1
1,1
1,0
9,2
2,0
2,1
3,0
3,0
12,1
3,0
5,0
1,0
7,2
3,1
8,0
23,1
14,3
5,0
17,2
21,1
8,1
14,0
44,4
7,2
17,0
10,1
2,0
2,0
4,1
2,0
8,2
6,0
53,8
16,0
11,0
4,1
218,38
3,0
4,0
8,1
6,2
10,0
18,2
6,0
5,1
16,1
3,0
7,0
7,1
12,1
13,0
4,0
6,0
2,0
4,0
5,0
2,0
2,0
2,0
6,0
3,0
14,3
3,0
2,0
3,0
6,0
2,0
29,2
2,0
3,0
4,0
1,0
3,0
4,0
1,0
1,0
2,0
1,0
2,0
1,0
9,2
13,0
36,5
326,70
13,5
437,129
12,2
53,9
21,7
35,9
161,31
12,4
101,27
173,81
8,1
7,2
94,18
13,2
10,1
12,3
414,138
10,3
497,168
19,3
15,2
23,5
501,134
8,1
114,36
28,4
10,3
90,42
9,2
12,2
3,0
43,9
206,56
89,27
9,2
43,6
529,176
10,0
13,3
8,0
3,0
156,93
374,129
15,0
38,8
58,8
38,9
10,2
4,2
78,32
198,59
3,1
32,5
78,26
28,18
46,12
56,18
264,86
2011,2011
5,2
4,3
7,4
22,5
46,11
624,232
13,5
6,3
186,50
6,4
26,6
235,172
86,24
202,92
18,10
285,115
39,10
148,35
3,0
225,49
12,1
6,1
14,5
6,5
76,10
12,4
581,136
4,0
4,3
9,0
16,1
330,73
15,5
11,2
19,1
49,4
12,3
8,1
686,234
9,3
3,1
11,1
21,4
39,20
504,163
4,2
58,31
101,22
25,9
185,39
1,4
15,3
261,77
8,7
51,5
135,32
16,6
75,16
11,2
4,1
20,3
14,1
27,5
182,41
5,1
8,3
15,1
25,7
85,15
14,3
220,52
8,2
201,28
10,3
75,25
793,264
9,1
17,2
7,1
43,16
182,34
25,5
110,28
211,33
10,3
499,156
11,2
7,0
16,4
109,15
619,221
212,58
28,5
14,1
259,44
10,2
12,4
220,39
37,6
26,2
10,4
61,6
174,28
10,1
12,5
278,71
24,13
63,17
21,5
17,1
279,54
8,2
146,36
199,37
8,1
64,7
177,17
236,35
65,10
102,36
144,45
15,2
106,47
423,115
2,1
53,8
263,52
60,12
42,29
156,35
4,1
43,10
171,52
23,5
167,57
157,32
130,21
11,2
9,0
227,55
34,8
480,105
27,4
13,3
6,2
563,138
427,148
22,8
8,4
119,31
168,44
6,3
10,1
77,14
38,5
27,5
422,83
20,1
42,4
5,2
6,1
12,2
59,11
12,4
578,153
5,1
13,1
7,0
35,11
8,2
24,1
379,75
23,1
338,201
9,0
9,2
236,45
3,0
45,10
19,6
50,14
22,8
149,41
290,59
8,0
4,1
32,10
149,33
15,4
6,0
5,0
88,18
26,6
603,298
20,6
74,14
499,108
13,0
32,1
151,27
90,17
645,382
126,27
11,1
19,1
80,16
45,9
370,138
21,1
29,7
31,8
8,1
17,3
206,96
277,131
25,6
514,204
15,12
98,25
67,28
17,4
88,22
27,14
30,16
174,99
56,6
6,1
29,3
485,189
37,3
212,90
192,63
10,1
15,4
11,1
80,22
323,103
10,2
790,251
7,2
56,12
4,3
160,45
59,17
16,4
480,212
5,0
140,33
4,2
31,10
14,10
107,37
43,5
22,7
15,1
369,79
8,2
23,1
6,2
47,13
35,5
384,166
7,1
33,6
3,0
29,14
717,228
29,3
5,2
23,4
9,3
6,3
8,1
352,112
9,1
12,4
303,59
12,4
99,29
366,83
5,2
106,34
51,25
1,0
80,45
41,20
126,32
385,149
83,24
13,1
711,364
40,5
18,0
10,2
290,120
34,6
5,0
10,1
318,78
25,3
33,3
11,0
16,6
131,39
292,104
48,25
14,3
264,110
63,6
288,116
43,8
579,66
30,2
169,21
8,1
64,10
81,7
462,45
9,2
663,97
7,1
45,7
155,12
86,16
13,6
130,14
218,16
16,3
101,14
623,85
1,1
19,6
145,20
9,1
58,15
83,45
204,28
158,38
141,16
82,15
248,15
11,2
58,5
36,10
33,16
121,18
223,36
31,9
194,59
3,0
6,1
4,1
267,42
5,0
2,2
16,2
19,2
85,11
523,96
21,1
8,2
5,1
37,6
6,0
10,0
21,0
95,22
12,3
30,8
218,40
4,1
44,4
14,1
2,0
8,0
271,38
7,0
7,1
11,3
7,0
5,4
8,2
5,1
126,17
96,12
375,78
4,0
24,3
3,1
71,29
163,15
9,2
585,63
7,3
12,2
10,3
40,17
12,3
7,1
36,8
38,2
5,4
16,8
205,23
5,1
15,3
10,1
7,1
10,6
206,24
19,3
277,58
10,2
23,1
18,12
2011,2011
59,5
15,2
5,2
9,2
26,7
20,3
10,2
25,3
15,8
10,0
457,79
157,77
5,0
12,2
2,0
151,15
10,1
181,12
34,2
6,4
7,3
30,14
6,2
10,0
4,0
176,36
9,2
3,1
49,25
161,84
55,9
381,56
4,2
15,4
7,4
9,1
254,31
8,2
27,7
325,47
16,1
51,10
41,12
56,3
41,7
367,32
24,6
21,1
8,0
487,139
5,3
7,5
6,3
15,1
6,1
21,7
20,4
28,3
261,28
14,2
125,19
62,12
21,10
5,0
12,0
335,98
10,3
368,37
16,1
11,1
18,0
51,5
40,6
40,11
32,6
253,17
131,15
16,3
30,2
406,73
14,2
73,12
495,97
6,1
17,2
24,11
111,54
23,1
141,34
4,1
115,37
115,24
237,11
6,1
78,9
32,6
739,151
8,3
36,6
13,3
27,5
478,134
11,3
7,0
156,36
12,5
254,51
14,3
34,8
150,28
333,49
329,36
6,2
21,2
18,1
433,73
10,1
12,3
7,1
133,21
7,3
12,3
5,1
64,11
245,30
11,1
13,4
37,0
29,5
5,1
513,56
12,1
161,43
8,0
8,0
12,4
4,0
14,3
9,2
445,89
77,6
6,0
17,0
5,0
160,39
9,2
30,3
7,3
328,58
12,5
7,0
366,119
7,1
6,1
16,2
9,0
287,51
22,2
3,0
23,4
2011,687
20,3
3,0
16,1
11,2
25,6
23,5
28,2
453,132
6,1
10,1
434,67
14,1
322,67
6,1
10,1
6,2
142,24
2,7
14,2
5,1
75,14
28,10
99,27
99,22
180,53
13,0
534,85
4,2
29,7
5,2
348,72
8,1
65,6
31,4
13,5
357,62
9,0
4,1
10,0
97,11
56,4
2011,294
4,1
24,3
8,4
11,0
7,3
259,66
21,3
55,2
6,1
10,0
702,267
12,3
12,3
303,66
5,0
3,1
12,0
1,0
180,58
14,1
33,7
294,104
395,54
13,2
24,2
3,0
76,11
150,26
41,3
11,0
63,31
39,1
2011,362
5,0
14,4
341,99
28,3
15,2
48,23
81,15
22,3
339,86
10,1
27,1
875,246
6,1
55,4
22,5
13,5
18,8
547,146
6,3
6,2
7,0
130,15
26,2
3,0
13,2
494,98
1,0
12,1
19,2
418,148
3,2
2011,826
14,1
11,7
36,13
111,21
43,7
40,11
232,63
407,87
25,4
21,11
211,30
212,40
3,1
13,5
34,7
18,9
71,12
29,14
279,39
428,74
9,8
7,4
9,5
8,6
31,6
557,139
7,4
8,2
3,1
9,4
157,24
98,12
354,30
5,0
10,4
86,17
78,21
33,12
127,12
21,3
373,58
17,2
54,6
116,25
6,4
5,1
88,11
4,1
65,9
165,14
28,5
278,30
88,16
106,24
51,3
2012,334
15,2
18,5
5,0
62,6
8,1
28,3
12,9
645,148
4,2
15,4
4,1
68,7
223,33
25,2
8,4
127,87
562,141
44,26
38,8
65,14
95,15
293,29
13,8
5,3
6,2
39,10
368,49
1,0
259,47
27,5
405,87
60,3
32,6
453,86
1,0
101,22
351,112
7,0
13,2
742,203
7,1
99,19
13,3
3,1
351,126
15,2
3,0
825,268
4,0
19,1
7,1
12,2
867,272
6,1
3,0
20,0
12,0
7,1
8,0
420,128
76,15
74,26
307,55
7,1
12,6
13,2
28,2
25,7
181,16
8,2
901,365
6,3
66,16
220,45
20,2
19,4
38,8
6,2
8,1
535,160
9,2
10,1
15,2
8,2
614,139
16,2
14,5
13,2
22,2
7,2
9,2
14,1
239,51
12,3
65,4
126,10
841,280
14,3
15,4
256,31
320,64
9,1
14,0
10,2
290,80
19,4
160,31
656,147
315,61
382,63
217,22
35,24
5,2
2012,416
16,2
48,5
181,17
31,27
567,152
19,10
31,4
329,161
96,14
24,9
202,33
12,1
9,2
17,0
400,132
82,9
15,3
341,60
184,31
10,0
23,1
2012,858
12,3
51,8
363,95
15,2
161,14
18,10
578,147
63,4
3,0
7,1
12,0
25,5
72,15
1,0
305,75
3,0
5,4
29,7
8,1
7,2
28,4
12,1
69,5
312,80
422,114
3,1
126,31
14,0
45,13
4,1
65,15
22,11
166,36
13,1
121,16
6,2
55,8
929,354
16,2
12,2
102,46
268,100
218,34
4,2
5,1
5,1
4,2
391,70
2,0
3,1
4,1
4,1
17,1
25,4
17,2
677,154
10,1
65,7
1,0
2,0
6,0
19,2
6,4
5,3
12,4
8,2
2,0
11,3
8,2
3,1
2,0
1,0
5,1
3,1
2,1
4,1
13,2
12,4
5,0
13,3
8,3
3,2
4,3
8,2
10,0
7,2
2,1
22,3
40,4
6,0
1,0
3,1
2,1
9,2
6,0
1,0
2,0
3,1
1,0
32,6
7,1
7,2
21,3
5,0
7,2
6,3
4,2
5,2
4,3
5,5
5,1
10,5
12,1
4,0
19,2
19,2
3,1
5,2
11,3
5,2
13,5
7,1
6,1
190,21
2,1
1,0
1,0
3,0
3,0
7,1
6,0
4,0
11,4
4,3
16,5
17,3
39,8
12,3
10,3
9,3
19,12
5,2
8,3
7,4
5,1
8,2
36,5
5,1
13,1
3,1
11,2
7,1
9,2
3,0
14,2
5,0
4,2
3,1
5,2
5,0
5,1
19,3
9,3
6,3
6,3
11,3
57,21
8,0
6,1
2,0
3,2
10,4
5,2
1,0
7,1
10,3
4,2
4,0
24,6
6,3
9,2
7,2
3,2
14,7
7,3
7,2
6,0
13,0
16,3
2,0
9,0
1,0
8,5
3,1
36,9
6,3
1,0
14,1
13,1
10,1
9,2
3,1
2,0
4,3
10,3
3,1
3,2
31,8
23,8
15,5
6,0
5,0
3,0
3,1
3,1
3,1
6,0
8,1
3,1
6,1
5,0
7,1
8,0
5,4
2,0
47,5
3,0
3,2
2,1
4,0
12,1
3,1
42,5
2,0
4,0
2,0
2,0
4,1
8,1
5,1
6,1
1,0
2,0
1,0
3,3
3,1
1,0
6,0
5,2
4,2
13,10
31,1
8,1
3,0
2,1
47,14
3,0
1,0
2,0
5,0
13,1
6,2
8,1
6,1
4,2
14,5
16,1
29,6
2,1
8,2
2,1
2,0
7,1
1,0
10,4
11,3
1,0
2,0
5,1
3,1
1,0
9,3
6,3
11,2
2,0
3,2
18,5
9,0
5,2
26,6
8,6
3,1
14,4
4,2
6,4
29,5
2,0
6,0
3,0
3,0
9,0
2,0
3,0
4,0
5,1
36,12
4,1
14,2
25,4
5,2
6,4
11,2
5,1
9,1
31,21
5,2
18,4
15,5
6,3
3,1
36,5
10,4
4,2
4,2
7,4
6,1
10,3
26,2
3,2
5,2
5,4
9,5
3,2
16,6
12,5
21,6
4,2
4,2
1,0
6,1
14,3
5,3
15,5
21,2
9,1
6,2
3,6
10,0
2,1
2,0
10,2
31,3
5,0
7,5
33,6
4,1
4,3
21,6
3,2
3,7
5,5
7,2
3,1
9,1
2,0
4,0
10,3
11,3
9,2
5,3
3,1
12,4
7,6
11,7
7,4
45,3
5,0
2,1
8,2
4,1
12,3
13,2
7,3
7,4
45,8
3,1
3,1
7,2
41,7
4,1
7,0
17,1
8,0
9,1
6,2
6,1
7,3
13,0
6,1
3,1
3,0
3,2
5,1
11,1
11,1
3,0
6,1
2,1
12,1
37,5
2,1
1,0
7,1
2,1
5,2
10,4
10,1
3,2
15,3
1,0
3,0
1,0
22,2
3,0
5,7
1,0
1,0
3,0
2,1
1,0
20,9
4,0
6,1
1,0
1,0
12,4
2,0
6,0
10,3
3,0
2,0
9,3
23,2
12,1
16,2
8,2
11,1
4,1
43,2
3,0
9,0
5,1
5,1
10,2
4,1
2,0
2,1
3,1
17,0
4,0
10,0
7,0
8,3
13,0
6,1
5,1
9,2
3,13
26,4
2,0
5,2
3,2
2,0
3,0
8,5
5,2
6,2
4,2
7,2
8,2
11,4
31,2
4,1
5,6
10,1
6,1
3,0
14,5
27,8
5,2
4,0
1,0
18,5
3,0
4,1
22,8
4,1
22,5
7,0
11,4
1,0
8,0
5,1
6,1
9,2
25,7
8,0
193,16
2,1
3,0
3,0
7,3
3,1
1,0
7,1
7,1
1,0
3,0
5,1
2,0
7,2
8,2
2,1
10,0
16,2
4,1
2,1
5,0
15,2
85,16
2,0
4,0
1,0
4,1
3,0
11,2
1,0
6,3
10,1
13,1
5,0
3,0
72,6
51,6
6,1
5,0
9,6
6,3
3,0
3,1
12,0
80,16
5,2
15,2
2,3
9,1
3,0
2,0
12,0
3,1
3,1
2,0
